Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0115","Barley","2021","2021","1000 USD","197070","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01701","Beans, dry","2021","2021","1000 USD","11663","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01702","Broad beans and horse beans, dry","2021","2021","1000 USD","53","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01212","Cabbages","2021","2021","1000 USD","19473","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01229","Cantaloupes and other melons","2021","2021","1000 USD","20511","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01251","Carrots and turnips","2021","2021","1000 USD","8532","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2021","2021","1000 USD","7798","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01373","Chestnuts, in shell","2021","2021","1000 USD","1187","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","1000 USD","18357","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2021","2021","1000 USD","117139","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01351.01","Currants","2021","2021","1000 USD","1608","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01233","Eggplants (aubergines)","2021","2021","1000 USD","18310","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01315","Figs","2021","2021","1000 USD","5197","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01330","Grapes","2021","2021","1000 USD","82703","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01252","Green garlic","2021","2021","1000 USD","36333","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01374","Hazelnuts, in shell","2021","2021","1000 USD","99456","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0231","Hen eggs in shell, fresh","2021","2021","1000 USD","183883","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01322","Lemons and limes","2021","2021","1000 USD","4403","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01704","Lentils, dry","2021","2021","1000 USD","881","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","60778","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","1000 USD","325545","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","21121","Meat of chickens, fresh or chilled","2021","2021","1000 USD","81510","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","1000 USD","500","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","21115","Meat of sheep, fresh or chilled","2021","2021","1000 USD","363972","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0118","Millet","2021","2021","1000 USD","920","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01270","Mushrooms and truffles","2021","2021","1000 USD","2346","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02910","Natural honey","2021","2021","1000 USD","101120","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0117","Oats","2021","2021","1000 USD","2053","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01450","Olives","2021","2021","1000 USD","506","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","1000 USD","37060","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01323","Oranges","2021","2021","1000 USD","2392","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","1000 USD","22771","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2021","2021","1000 USD","70760","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01709.90","Other pulses n.e.c.","2021","2021","1000 USD","2346","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2021","2021","1000 USD","32592","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01345","Peaches and nectarines","2021","2021","1000 USD","20887","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01342.01","Pears","2021","2021","1000 USD","29677","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01242","Peas, green","2021","2021","1000 USD","178","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01359.01","Persimmons","2021","2021","1000 USD","45288","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01375","Pistachios, in shell","2021","2021","1000 USD","13","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2021","2021","1000 USD","7369","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01510","Potatoes","2021","2021","1000 USD","324834","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2021","2021","1000 USD","6949","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01342.02","Quinces","2021","2021","1000 USD","19795","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01353.01","Raspberries","2021","2021","1000 USD","7678","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2021","2021","1000 USD","785028","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2021","2021","1000 USD","3055","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","02291","Raw milk of sheep","2021","2021","1000 USD","15072","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0113","Rice","2021","2021","1000 USD","16277","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","0116","Rye","2021","2021","1000 USD","60","E","Estimated value"
